Aspect Ratio,Centroid_x,Centroid_y,Cropped Frame,Eccentricity,Equivalent Diameter,Extent,Haralick Texture0,Haralick Texture1,Haralick Texture10,Haralick Texture11,Haralick Texture12,Haralick Texture2,Haralick Texture3,Haralick Texture4,Haralick Texture5,Haralick Texture6,Haralick Texture7,Haralick Texture8,Haralick Texture9,Hu Moments0,Hu Moments1,Hu Moments2,Hu Moments3,Hu Moments4,Hu Moments5,Hu Moments6,Linear Binary Patterns0,Linear Binary Patterns1,Linear Binary Patterns10,Linear Binary Patterns100,Linear Binary Patterns101,Linear Binary Patterns102,Linear Binary Patterns103,Linear Binary Patterns104,Linear Binary Patterns105,Linear Binary Patterns106,Linear Binary Patterns107,Linear Binary Patterns108,Linear Binary Patterns109,Linear Binary Patterns11,Linear Binary Patterns110,Linear Binary Patterns111,Linear Binary Patterns112,Linear Binary Patterns113,Linear Binary Patterns114,Linear Binary Patterns115,Linear Binary Patterns116,Linear Binary Patterns117,Linear Binary Patterns118,Linear Binary Patterns119,Linear Binary Patterns12,Linear Binary Patterns120,Linear Binary Patterns121,Linear Binary Patterns122,Linear Binary Patterns123,Linear Binary Patterns124,Linear Binary Patterns125,Linear Binary Patterns126,Linear Binary Patterns127,Linear Binary Patterns128,Linear Binary Patterns129,Linear Binary Patterns13,Linear Binary Patterns130,Linear Binary Patterns131,Linear Binary Patterns132,Linear Binary Patterns133,Linear Binary Patterns134,Linear Binary Patterns135,Linear Binary Patterns136,Linear Binary Patterns137,Linear Binary Patterns138,Linear Binary Patterns139,Linear Binary Patterns14,Linear Binary Patterns140,Linear Binary Patterns141,Linear Binary Patterns142,Linear Binary Patterns143,Linear Binary Patterns144,Linear Binary Patterns145,Linear Binary Patterns146,Linear Binary Patterns147,Linear Binary Patterns148,Linear Binary Patterns149,Linear Binary Patterns15,Linear Binary Patterns150,Linear Binary Patterns151,Linear Binary Patterns152,Linear Binary Patterns153,Linear Binary Patterns154,Linear Binary Patterns155,Linear Binary Patterns156,Linear Binary Patterns157,Linear Binary Patterns158,Linear Binary Patterns159,Linear Binary Patterns16,Linear Binary Patterns160,Linear Binary Patterns161,Linear Binary Patterns162,Linear Binary Patterns163,Linear Binary Patterns164,Linear Binary Patterns165,Linear Binary Patterns166,Linear Binary Patterns167,Linear Binary Patterns168,Linear Binary Patterns169,Linear Binary Patterns17,Linear Binary Patterns170,Linear Binary Patterns171,Linear Binary Patterns172,Linear Binary Patterns173,Linear Binary Patterns174,Linear Binary Patterns175,Linear Binary Patterns176,Linear Binary Patterns177,Linear Binary Patterns178,Linear Binary Patterns179,Linear Binary Patterns18,Linear Binary Patterns180,Linear Binary Patterns181,Linear Binary Patterns182,Linear Binary Patterns183,Linear Binary Patterns184,Linear Binary Patterns185,Linear Binary Patterns186,Linear Binary Patterns187,Linear Binary Patterns188,Linear Binary Patterns189,Linear Binary Patterns19,Linear Binary Patterns190,Linear Binary Patterns191,Linear Binary Patterns192,Linear Binary Patterns193,Linear Binary Patterns194,Linear Binary Patterns195,Linear Binary Patterns196,Linear Binary Patterns197,Linear Binary Patterns198,Linear Binary Patterns199,Linear Binary Patterns2,Linear Binary Patterns20,Linear Binary Patterns200,Linear Binary Patterns201,Linear Binary Patterns202,Linear Binary Patterns203,Linear Binary Patterns204,Linear Binary Patterns205,Linear Binary Patterns206,Linear Binary Patterns207,Linear Binary Patterns208,Linear Binary Patterns209,Linear Binary Patterns21,Linear Binary Patterns210,Linear Binary Patterns211,Linear Binary Patterns212,Linear Binary Patterns213,Linear Binary Patterns214,Linear Binary Patterns215,Linear Binary Patterns216,Linear Binary Patterns217,Linear Binary Patterns218,Linear Binary Patterns219,Linear Binary Patterns22,Linear Binary Patterns220,Linear Binary Patterns221,Linear Binary Patterns222,Linear Binary Patterns223,Linear Binary Patterns224,Linear Binary Patterns225,Linear Binary Patterns226,Linear Binary Patterns227,Linear Binary Patterns228,Linear Binary Patterns229,Linear Binary Patterns23,Linear Binary Patterns230,Linear Binary Patterns231,Linear Binary Patterns232,Linear Binary Patterns233,Linear Binary Patterns234,Linear Binary Patterns235,Linear Binary Patterns236,Linear Binary Patterns237,Linear Binary Patterns238,Linear Binary Patterns239,Linear Binary Patterns24,Linear Binary Patterns240,Linear Binary Patterns241,Linear Binary Patterns242,Linear Binary Patterns243,Linear Binary Patterns244,Linear Binary Patterns245,Linear Binary Patterns246,Linear Binary Patterns247,Linear Binary Patterns248,Linear Binary Patterns249,Linear Binary Patterns25,Linear Binary Patterns250,Linear Binary Patterns251,Linear Binary Patterns252,Linear Binary Patterns253,Linear Binary Patterns254,Linear Binary Patterns255,Linear Binary Patterns26,Linear Binary Patterns27,Linear Binary Patterns28,Linear Binary Patterns29,Linear Binary Patterns3,Linear Binary Patterns30,Linear Binary Patterns31,Linear Binary Patterns32,Linear Binary Patterns33,Linear Binary Patterns34,Linear Binary Patterns35,Linear Binary Patterns36,Linear Binary Patterns37,Linear Binary Patterns38,Linear Binary Patterns39,Linear Binary Patterns4,Linear Binary Patterns40,Linear Binary Patterns41,Linear Binary Patterns42,Linear Binary Patterns43,Linear Binary Patterns44,Linear Binary Patterns45,Linear Binary Patterns46,Linear Binary Patterns47,Linear Binary Patterns48,Linear Binary Patterns49,Linear Binary Patterns5,Linear Binary Patterns50,Linear Binary Patterns51,Linear Binary Patterns52,Linear Binary Patterns53,Linear Binary Patterns54,Linear Binary Patterns55,Linear Binary Patterns56,Linear Binary Patterns57,Linear Binary Patterns58,Linear Binary Patterns59,Linear Binary Patterns6,Linear Binary Patterns60,Linear Binary Patterns61,Linear Binary Patterns62,Linear Binary Patterns63,Linear Binary Patterns64,Linear Binary Patterns65,Linear Binary Patterns66,Linear Binary Patterns67,Linear Binary Patterns68,Linear Binary Patterns69,Linear Binary Patterns7,Linear Binary Patterns70,Linear Binary Patterns71,Linear Binary Patterns72,Linear Binary Patterns73,Linear Binary Patterns74,Linear Binary Patterns75,Linear Binary Patterns76,Linear Binary Patterns77,Linear Binary Patterns78,Linear Binary Patterns79,Linear Binary Patterns8,Linear Binary Patterns80,Linear Binary Patterns81,Linear Binary Patterns82,Linear Binary Patterns83,Linear Binary Patterns84,Linear Binary Patterns85,Linear Binary Patterns86,Linear Binary Patterns87,Linear Binary Patterns88,Linear Binary Patterns89,Linear Binary Patterns9,Linear Binary Patterns90,Linear Binary Patterns91,Linear Binary Patterns92,Linear Binary Patterns93,Linear Binary Patterns94,Linear Binary Patterns95,Linear Binary Patterns96,Linear Binary Patterns97,Linear Binary Patterns98,Linear Binary Patterns99,Major Axis,Minor Axis,Original Frame,Roundness,Solidity,True Classification,Zernlike Moments0,Zernlike Moments1,Zernlike Moments10,Zernlike Moments11,Zernlike Moments12,Zernlike Moments13,Zernlike Moments14,Zernlike Moments15,Zernlike Moments16,Zernlike Moments17,Zernlike Moments18,Zernlike Moments19,Zernlike Moments2,Zernlike Moments20,Zernlike Moments21,Zernlike Moments22,Zernlike Moments23,Zernlike Moments24,Zernlike Moments3,Zernlike Moments4,Zernlike Moments5,Zernlike Moments6,Zernlike Moments7,Zernlike Moments8,Zernlike Moments9
0.4864864864864865,82,332,./Crops/216.tif,0.9305811699522805,23,0.6036036036036037,0.43743515648173253,624.3528358497871,2.840666604089882,-0.6589833280747803,0.9917042161029122,0.9456878918277398,5733.7070486775265,0.6847367887430378,90.93548974061169,22310.47535886032,3.577785538167242,4.184081463677337,0.0019328923807120431,0.00138430090963192,1.1274671410754545e-06,1.8899658545353683e-10,7.045841826682564e-11,8.112264967226915e-21,7.420598687216412e-14,5.467587914379644e-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,1,269,0,0,0,24,0,2,0,0,2,0,0,44,0,0,0,227,0,0,0,0,40,0,0,0,50,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,12,0,62,0,0,0,29,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46,51,0,207,0,0,0,0,1,1,0,0,0,0,0,1,0,3,292,50,0,1,0,0,0,0,290,8,0,0,0,6,0,0,37599,0,0,18,0,2,101,27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,0,86,0,15,2,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,13,./Dataset/WellB4_Seq0004_WellB4_Seq0004_T01_XY2_RGB.tif,1.8910794151131312,0.881578947368421,Healthy,0.31830988618379086,0.030413945030068872,0.024225300553776415,0.04753350320766098,0.021777590855984,0.039975545740730874,0.019534152519058053,0.021568537534777513,0.01827170596777183,0.03522112630468114,0.028008207365927653,0.028818830642773723,0.2459825606034251,0.04034632347018185,0.01568883621114494,0.030955599068132885,0.02121765017768579,0.021541625078768323,0.17758955820072062,0.02777130636862016,0.03141982926630483,0.0636088555680657,0.06606559924262823,0.05059584259219624,0.03375142495531612
0.7058823529411765,743,347,./Crops/217.tif,0.7315040071030414,27,0.7058823529411765,0.3793661871777473,711.8344876915668,2.9440570509572983,-0.6306264058122161,0.9935652261792982,0.9634371018215961,9718.530622517752,0.6597588020051941,138.25221665108637,38162.28800237944,3.969728266821209,4.734381494236805,0.0015840634426918193,0.000761860545126293,7.79453198595949e-08,3.2072747871443162e-12,5.142946134291038e-13,2.1851753228496975e-25,4.9732243918223373e-17,6.233272912140967e-25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1,279,0,1,0,46,0,12,1,0,0,0,0,40,1,0,0,209,0,0,0,0,51,0,0,0,106,0,0,0,1,0,0,425,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,11,0,267,0,0,0,47,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,48,144,0,243,0,0,0,0,3,0,0,0,0,0,0,0,1,3,163,44,0,4,0,0,0,2,282,11,0,0,5,11,1,7,36916,1,0,20,0,0,137,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,46,1,0,0,1,176,0,64,6,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21,./Dataset/WellB4_Seq0004_WellB4_Seq0004_T01_XY2_RGB.tif,1.3555331326269546,0.9536423841059603,Healthy,0.31830988618379114,0.012515898263559892,0.009855536983236596,0.008291162878142988,0.001332848865287723,0.0016584663638223647,0.010583839479876768,0.009620145495453076,0.014467727391053542,0.010338426281323237,0.007987919537930292,0.017681141234202537,0.12043221900034046,0.01499552504677481,0.01898510687146036,0.015063107398557974,0.011789172050810653,0.01817267377427158,0.08375860382094578,0.014820544779138278,0.01548110500217607,0.05085256051915451,0.02558557450964028,0.030306314634166696,0.015633840684044515
0.5714285714285714,26,366,./Crops/218.tif,0.8615508399746399,27,0.5615079365079365,0.21136489881271,1279.0419777788964,3.623008128953212,-0.6553595750230109,0.997926009701122,0.9460751015252998,11851.213787280682,0.5861275510735775,202.4838983690728,46125.813171343834,4.884297519579616,5.64442394931085,0.001255894341622653,0.0008790719831838905,2.0998783082868985e-07,2.282654263271175e-10,8.613502638436224e-11,1.2052587254288871e-20,3.9460126400040427e-14,-7.808227107641777e-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,218,0,0,0,44,0,5,0,1,0,0,0,65,0,0,0,367,1,0,0,0,34,0,0,0,53,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,132,0,0,0,91,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,94,0,202,0,0,0,0,3,0,0,0,0,0,0,0,12,1,299,54,0,6,0,0,0,0,260,9,0,1,10,5,0,10,37302,0,0,14,0,0,149,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,138,0,17,5,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,20,./Dataset/WellB4_Seq0004_WellB4_Seq0004_T01_XY2_RGB.tif,1.7924683668329207,0.8707692307692307,Healthy,0.31830988618379025,0.05730107565967029,0.028966764637647083,0.024278444461109026,0.021855171949685573,0.01135817257018114,0.007704944407061457,0.013767882049545635,0.02438138600859303,0.0252952664224966,0.019569150112399205,0.012934297094971755,0.17631789101487913,0.026237033643574124,0.01213251941676437,0.009595574386899378,0.0032995415701213594,0.005018119425508341,0.08159623414120173,0.027057963309072872,0.03914802030438269,0.06220576433366595,0.029271474501143882,0.02172183640855098,0.016428498004694744
0.8148148148148148,324,437,./Crops/219.tif,0.5895285095718401,22,0.6565656565656566,0.11315133888917116,435.66225882594415,4.2555124186765845,-0.5961737146815392,0.998863386699184,0.942267782937353,3777.8076392252924,0.3987953003930851,135.26165845648603,14675.568298075224,5.926494596605969,7.181463026662323,0.0008529173365396292,0.0012129942386264483,8.305111946964739e-08,3.7196862827575285e-12,3.656934946084839e-13,4.7946157911910887e-26,-4.655310423744382e-17,4.238062888604714e-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,133,0,0,0,24,0,2,0,0,0,0,0,19,0,0,0,184,0,0,0,0,35,0,0,0,97,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,132,0,0,0,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,87,1,218,0,0,0,0,3,0,0,0,0,0,0,0,3,0,273,39,0,2,0,0,0,0,238,8,0,1,0,5,0,0,38117,0,0,14,0,1,122,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,192,0,24,2,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,24,19,./Dataset/WellB4_Seq0004_WellB4_Seq0004_T01_XY2_RGB.tif,1.3039653111904996,0.9330143540669856,Healthy,0.31830988618379064,0.006628394838849875,0.0011506664484265113,0.0048716130215918745,0.02150223415629817,0.009535478153009843,0.0014397108073207026,0.004161315568700019,0.019438013495875695,0.0123757392648881,0.007198370004843438,0.01472181521563716,0.14668771962232796,0.0016249590999933218,0.005897923022271724,0.014142660981224039,0.011361775638513299,0.007164201298389114,0.06297133252716916,0.009960347952517663,0.011022701647399715,0.04808574043870077,0.021747910857989584,0.015794395252315897,0.005092577252257541
0.8181818181818182,92,252,./Crops/22.tif,0.6066446392678048,18,0.6616161616161617,0.24984891792821176,518.9194242640076,3.3580165584124613,-0.5471888029812013,0.9909383771979533,0.9157012848010118,3072.86987070042,0.5691026910742613,92.58569800569802,11772.56005853767,4.4285060462033385,5.358141996047857,0.0020466678105644197,0.001375238945868797,9.344872884365478e-08,2.935779905490819e-11,2.26154956527829e-12,2.263704385338481e-24,5.806114801353018e-16,1.8288122487570404e-23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,2,126,0,0,0,38,0,4,1,0,1,0,0,37,0,0,0,134,0,0,0,1,37,0,0,1,72,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,0,46,0,0,0,42,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,23,84,0,225,0,0,0,0,7,0,1,0,0,0,0,0,1,1,94,27,0,1,0,0,0,2,261,1,0,0,1,5,1,1,38651,0,0,12,0,4,82,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,0,0,0,1,54,1,46,8,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,./Dataset/WellA1_Seq0000_WellA1_Seq0000_T03_XY8_RGB.tif,1.5421176136058663,0.9225352112676056,Healthy,0.31830988618379086,0.005985707740239991,0.01818143820177634,0.03763217150247318,0.03072454263101671,0.013642178399999575,0.007524841137108817,0.029735245873701147,0.03780699152509575,0.017291532279996736,0.027215743142760974,0.04382100630311971,0.1103516318605521,0.0022489048887557456,0.00784520063186125,0.015233672542369731,0.007427294839247628,0.01809323189237925,0.04148891136023321,0.013965282171060169,0.02959623780449368,0.061014077451734185,0.022576131330608148,0.026046778675737105,0.02130119838416401
0.7096774193548387,345,581,./Crops/220.tif,0.7288774613929522,25,0.7316715542521994,0.30890323729076546,1024.634123198829,2.886736084338987,-0.6807673329980297,0.9944752092077042,0.9588275362654582,12425.337589179291,0.6931023821305469,179.75385469503118,48676.71623351834,3.858239482802522,4.3762451397179465,0.0018045016260680394,0.0006937286678871783,5.973932552790892e-08,7.107682903773e-15,1.4062564524983378e-15,-4.406626059839578e-30,3.075219849102976e-19,5.89725298507387e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,210,0,0,0,17,0,2,0,0,0,0,0,28,0,0,0,204,0,0,0,0,34,0,0,0,57,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,0,132,0,0,0,28,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,90,0,224,0,0,0,0,7,0,0,0,1,0,0,0,10,0,236,19,0,5,0,0,0,0,256,8,0,0,9,10,1,9,38187,0,0,10,0,0,99,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,102,0,14,3,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,./Dataset/WellB4_Seq0004_WellB4_Seq0004_T01_XY2_RGB.tif,1.4013304147051575,0.9596153846153846,Healthy,0.3183098861837913,0.0030592307972211004,0.010770377193754059,0.01038503318573385,0.011228374385221843,0.008761929285456809,0.003961029860802312,0.003582094838378483,0.007974723535751533,0.013743702637281792,0.014355683479306046,0.007511199400354417,0.1105718119746594,0.0018183556598033908,0.01797119721744306,0.010721048114786587,0.003041283420283394,0.018059747156056533,0.07572471796319712,0.004887076071768874,0.008644279239985635,0.0658311107619917,0.03492114509569083,0.0217380603612019,0.006181144681229827
0.78125,752,594,./Crops/221.tif,0.6521481877117288,28,0.75125,0.3457204222690189,73.77456693861363,2.5415392513913666,-0.5463157221512484,0.9859356411761023,0.9648718562385723,1048.3985953464571,0.6707307880245237,47.32401259879323,4119.819814447214,3.8722781305042666,4.777206287208697,0.004145420722993328,0.002234956856696661,2.5613486003196846e-07,1.9794279036961427e-10,5.786037378268339e-12,1.8157682573778861e-22,1.3449255279834273e-15,7.329814641634419e-23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,138,0,1,0,110,0,39,13,1,0,0,0,45,0,0,0,250,0,0,0,0,35,0,1,1,143,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,9,0,183,0,0,0,104,1,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,181,0,307,0,0,0,0,20,0,0,1,1,0,0,2,9,0,141,56,0,12,0,0,0,4,267,16,0,0,9,29,3,15,37203,0,0,24,1,0,217,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,40,0,0,0,1,217,1,163,34,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,23,./Dataset/WellB4_Seq0004_WellB4_Seq0004_T01_XY2_RGB.tif,1.4249811143271873,0.9532117367168914,Healthy,0.3183098861837906,0.008959516670747125,0.004578443120418296,0.009438623203252804,0.00032535406990166305,0.015222058186689416,0.013820621437290105,0.006292425945946044,0.02045446496038782,0.018340052635975886,0.013578663849220624,0.016973650997543804,0.16564847222814838,0.011293699726653773,0.013463340030168658,0.015271774313785074,0.015329294502643726,0.020589500078836937,0.06848501067838546,0.01420574859701527,0.027105122397789873,0.039574630708010025,0.02878526249715311,0.029832710055979927,0.02207450583291201
0.7575757575757576,575,675,./Crops/222.tif,0.673653578507663,27,0.6703030303030303,0.21643316521199407,1144.9601508010026,3.468801457622389,-0.6748814711427061,0.9977839307282892,0.9546531256411361,12617.713611445619,0.6113807848940749,210.4141877512593,49325.89429498147,4.651619359182428,5.333039594799638,0.0013745639905868548,0.0007021388715340997,5.53685198278562e-08,9.59491648657765e-12,2.2405660990071394e-13,3.1660546512401792e-25,5.217047284318224e-17,8.765897922311755e-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,4,278,1,0,0,35,0,4,6,0,1,0,0,34,0,0,0,295,0,0,0,0,33,0,0,0,47,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,13,0,94,0,0,0,32,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,110,0,213,0,0,0,0,3,0,0,0,0,0,0,0,10,0,249,37,0,5,0,0,0,1,250,6,0,0,7,8,1,8,37552,0,0,19,0,0,112,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,120,0,19,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,30,22,./Dataset/WellB4_Seq0004_WellB4_Seq0004_T01_XY2_RGB.tif,1.4176477488231498,0.9294117647058824,Damaged,0.3183098861837917,0.007363158136026043,0.015212009514354776,0.007763543038935553,0.0157525321368606,0.018182239279218308,0.020488503974584484,0.010969910192059095,0.01590005311977035,0.003350050928019928,0.016470449070532054,0.011110613535564156,0.13901436786859428,0.020458859942611922,0.014502765243126721,0.012221878536452081,0.005395293815440868,0.003789502745695613,0.08545419787359498,0.0072655123845051075,0.03544790679536605,0.060111457327817495,0.028691061668375647,0.012325553292458033,0.0089156490123208
0.6222222222222222,479,39,./Crops/223.tif,0.8392607046651984,34,0.7015873015873015,0.4038301984843015,147.5766900376312,2.6162330361217787,-0.6267075775489084,0.9922163847622774,0.9769490778641677,3193.4780849582153,0.6890829322021754,53.38051191655113,12626.335649795228,3.788342607805153,4.573275042892695,0.0017341724151005878,0.0016357188727864032,1.0571514615398067e-06,3.436156160451539e-10,8.502841949541768e-10,4.504204154089539e-19,8.741727759337335e-13,-9.14118429305792e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,4,453,0,0,0,51,0,6,3,0,1,0,0,50,0,0,0,421,0,0,0,0,38,0,0,0,205,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,25,0,381,0,0,0,124,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,38,287,0,340,0,0,0,0,20,0,0,0,0,0,0,0,8,0,374,55,2,12,0,0,0,0,336,7,0,1,5,10,0,2,36078,0,0,15,0,3,189,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,40,0,1,0,6,193,0,21,7,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,45,24,./Dataset/WellB4_Seq0004_WellB4_Seq0004_T02_XY5_RGB.tif,1.6909087755310863,0.9232375979112272,Damaged,0.31830988618379036,0.05925304722075978,0.04629948668077556,0.027042954196199766,0.005442456129642506,0.07038958533033968,0.05691142230524203,0.01562183424765496,0.049858586183414925,0.010853884095888283,0.014992908852628007,0.010951932185808092,0.33142184550147646,0.032696047422893275,0.01747605699361307,0.009903610478373867,0.02328325518016341,0.007039091538986086,0.1768880033608625,0.19788128351106518,0.025350276639787818,0.07189408572791829,0.1979576317924026,0.057218176598179585,0.13919198298944824
0.7096774193548387,598,189,./Crops/224.tif,0.7104240104563025,22,0.5476539589442815,0.3991669159005694,11.80314392423636,2.050710773044936,-0.5235347872581235,0.9700447403584673,0.9550534067092564,130.9934179027032,0.7227651363446344,13.658619114312392,512.1705276865764,3.239580407855816,4.007799907386205,0.007354091751509488,0.0061671729942093375,3.2388975809443627e-06,9.14876256960723e-09,5.975983453874764e-09,9.99357323601431e-18,4.224849185122443e-12,-4.3042143606376965e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,3,130,0,0,0,73,0,28,4,0,3,0,0,29,0,0,0,120,0,1,0,1,30,0,0,0,61,0,0,0,0,0,0,121,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2,4,1,10,0,66,0,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,89,1,263,0,0,0,0,4,0,0,0,0,0,0,0,0,3,93,84,0,18,0,0,0,3,364,27,0,0,6,49,4,12,38217,0,0,10,0,0,83,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,3,58,0,56,29,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,25,18,./Dataset/WellB4_Seq0004_WellB4_Seq0004_T02_XY5_RGB.tif,1.7892292260818168,0.8861209964412812,Healthy,0.3183098861837909,0.021829543515999205,0.017330572472006398,0.01640332428087656,0.03186124006326414,0.024306613003714835,0.005154511592941318,0.0004651297736996849,0.02806706898302187,0.010732708049486292,0.006045720116584851,0.015538010074373951,0.2635164557297985,0.01677124733336579,0.022164612623015823,0.005967134869875379,0.0122735863315808,0.005480207815756512,0.06003341171771574,0.08264943244039814,0.017911244703168523,0.0300369192166339,0.018894645581271487,0.029100132839747002,0.045500358849613246
